Suburb,Address,Rooms,Price,Method,Type,SellerG,Date,Distance,Regionname,Propertycount,Postcode,Bedroom2,Bathroom,Car,Landsize,YearBuilt,CouncilArea,Lat,Lng
Brunswick,39 Eveline St,3,1125000,S,h,Jellis,8/10/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,278,1910,Moreland,-37.7701,144.9633
Brunswick,28 Osborne St,3,855000,S,h,Nelson,8/10/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,229,1930,Moreland,-37.7622,144.9586
Brunswick,78 Stewart St,3,910000,S,h,Jellis,8/10/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,215,2022,Moreland,-37.7642,144.9688
Brunswick,16 Thistle St,3,940000,S,t,Ray,8/10/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,186,2016,Moreland,-37.7581,144.9514
Brunswick,28 Blair St,2,1100000,S,h,Nelson,10/9/2016,5.2,Northern Metropolitan,11918,3056,2,1,0,153,1900,Moreland,-37.7705,144.9647
Brunswick,3/38 Charles St,2,750000,PI,t,Nelson,10/9/2016,5.2,Northern Metropolitan,11918,3056,2,2,1,118,2013,Moreland,-37.7723,144.9643
Brunswick,73 Davies St,2,1056000,S,h,Nelson,10/9/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,315,1910,Moreland,-37.757,144.9697
Brunswick,7/117 Albion St,2,620000,S,t,Harrington,10/12/2016,5.2,Northern Metropolitan,11918,3056,2,2,1,72,2022,Moreland,-37.7609,144.969
Brunswick,3/5 Evans St,3,880000,S,u,Dingle,10/12/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,122,2000,Moreland,-37.7697,144.9649
Brunswick,5 MacKenzie St,3,1222500,S,h,Nelson,10/12/2016,5.2,Northern Metropolitan,11918,3056,3,1,0,331,1890,Moreland,-37.7619,144.959
Brunswick,3A Austin Tce,3,810000,PI,h,Rendina,11/2/2017,5.2,Northern Metropolitan,11918,3056,3,2,3,177,2022,Moreland,-37.7609,144.9677
Brunswick,61 Evans St,2,1105000,S,h,Nelson,11/2/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,147,2022,Moreland,-37.7702,144.9692
Brunswick,136 Hope St,2,1260000,S,h,Jellis,11/2/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,385,1925,Moreland,-37.7631,144.9534
Brunswick,87 Hope St,3,955000,S,t,Nelson,11/2/2017,5.2,Northern Metropolitan,11918,3056,3,2,2,327,2007,Moreland,-37.7636,144.9559
Brunswick,94 Lydia St,1,895000,S,t,Nelson,11/2/2017,5.2,Northern Metropolitan,11918,3056,1,1,0,0,2022,Moreland,-37.7717,144.9679
Brunswick,443 Albert St,2,1094000,S,h,Nelson,11/3/2017,5.2,Northern Metropolitan,11918,3056,2,1,2,301,2022,Moreland,-37.7672,144.9496
Brunswick,391 Brunswick Rd,3,1135000,S,h,Barry,11/3/2017,5.2,Northern Metropolitan,11918,3056,3,1,1,438,2022,Moreland,-37.7758,144.9508
Brunswick,332 Albion St,2,792000,S,h,Nelson,12/11/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,149,2022,Moreland,-37.7597,144.9528
Brunswick,1/32 Donald St,2,587000,SP,u,Jellis,12/11/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,114,1970,Moreland,-37.758,144.9667
Brunswick,98 Evans St,3,1060000,S,h,Nelson,12/11/2016,5.2,Northern Metropolitan,11918,3056,3,1,0,257,1935,Moreland,-37.7704,144.9695
Brunswick,144A Glenlyon Rd,2,840000,S,h,Jellis,12/11/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,186,2022,Moreland,-37.7727,144.9707
Brunswick,246 Victoria St,2,890000,S,h,Jellis,12/11/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,199,1900,Moreland,-37.7676,144.9659
Brunswick,190 Barkly St,4,1358000,S,h,Nelson,13/08/2016,5.2,Northern Metropolitan,11918,3056,4,1,1,416,2022,Moreland,-37.7769,144.9661
Brunswick,7 Barrow St,3,840000,VB,h,Brad,13/08/2016,5.2,Northern Metropolitan,11918,3056,2,1,0,209,2022,Moreland,-37.7624,144.9692
Brunswick,2/12 Jones St,2,685000,SP,t,Jellis,13/08/2016,5.2,Northern Metropolitan,11918,3056,2,2,1,0,2002,Moreland,-37.7617,144.9642
Brunswick,6/837 Park St,2,600000,S,u,Woodards,13/08/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,768,1970,Moreland,-37.7768,144.9512
Brunswick,74 Davies St,3,905000,S,h,Nelson,14/05/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,314,2022,Moreland,-37.7573,144.97
Brunswick,14 Murdock St,3,976000,S,h,Jellis,14/05/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,240,2005,Moreland,-37.756,144.9587
Brunswick,8/2 Pottery Ct,3,641000,SP,t,RW,14/05/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,0,1900,Moreland,-37.7703,144.9533
Brunswick,157 Albion St,2,770000,S,h,Nelson,15/10/2016,5.2,Northern Metropolitan,11918,3056,2,1,0,152,1910,Moreland,-37.7611,144.966
Brunswick,6/305 Albion St,1,279500,S,u,Walshe,15/10/2016,5.2,Northern Metropolitan,11918,3056,1,1,1,0,1970,Moreland,-37.7597,144.9548
Brunswick,177 Barkly St,4,1800000,VB,h,Nelson,15/10/2016,5.2,Northern Metropolitan,11918,3056,4,2,3,271,1900,Moreland,-37.7769,144.9691
Brunswick,30 Charles St,4,1350000,S,h,Nelson,15/10/2016,5.2,Northern Metropolitan,11918,3056,4,1,1,370,1940,Moreland,-37.7728,144.9639
Brunswick,113 Glenlyon Rd,4,1320000,S,h,Nelson,15/10/2016,5.2,Northern Metropolitan,11918,3056,4,2,1,281,1920,Moreland,-37.7722,144.9681
Brunswick,311 Albion St,3,825000,S,h,Nelson,16/04/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,210,1900,Moreland,-37.7597,144.9545
Brunswick,46 Cassels Rd,2,860000,S,h,Nelson,16/04/2016,5.2,Northern Metropolitan,11918,3056,3,1,2,352,1900,Moreland,-37.7566,144.9599
Brunswick,50 Davies St,2,830000,S,h,Nelson,16/04/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,319,2022,Moreland,-37.7572,144.9686
Brunswick,58 Donald St,2,936000,S,h,Nelson,16/04/2016,5.2,Northern Metropolitan,11918,3056,2,1,2,200,2022,Moreland,-37.7581,144.9678
Brunswick,175 Edward St,3,1261000,S,h,Nelson,16/04/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,216,1910,Moreland,-37.7746,144.9697
Brunswick,84 Stewart St,3,1045000,S,h,Jellis,16/04/2016,5.2,Northern Metropolitan,11918,3056,3,1,2,222,1890,Moreland,-37.7642,144.969
Brunswick,215/1 Dods St,3,1044000,S,u,Jellis,16/07/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,0,2000,Moreland,-37.773,144.9624
Brunswick,154 Brunswick Rd,3,1050000,SP,h,Nelson,17/09/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,239,1910,Moreland,-37.7776,144.963
Brunswick,2 Chambers St,3,1691500,S,h,Nelson,17/09/2016,5.2,Northern Metropolitan,11918,3056,3,2,3,470,1920,Moreland,-37.7788,144.9688
Brunswick,54 Davies St,2,1075000,PI,h,Jellis,17/09/2016,5.2,Northern Metropolitan,11918,3056,2,1,0,311,1930,Moreland,-37.7572,144.9687
Brunswick,2/1 Sturrock St,2,620000,S,u,Brad,17/09/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,135,1975,Moreland,-37.7583,144.9756
Brunswick,23/10 Breese St,2,501000,S,u,Nelson,18/03/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,1140,2010,Moreland,-37.7634,144.9616
Brunswick,393A Brunswick Rd,3,1260000,S,h,Rendina,18/03/2017,5.2,Northern Metropolitan,11918,3056,3,1,6,563,1960,Moreland,-37.7757,144.9505
Brunswick,52 Evans St,3,1650000,S,h,Nelson,18/03/2017,5.2,Northern Metropolitan,11918,3056,3,1,2,495,1920,Moreland,-37.7702,144.9672
Brunswick,8/705 Park St,2,601000,S,u,Brad,18/03/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,0,1970,Moreland,-37.7778,144.9594
Brunswick,32 Rose St,1,800000,PI,h,Walshe,18/03/2017,5.2,Northern Metropolitan,11918,3056,1,1,4,330,2022,Moreland,-37.7577,144.9524
Brunswick,17 Sutherland St,2,1015000,S,h,Nelson,18/03/2017,5.2,Northern Metropolitan,11918,3056,2,1,0,453,1920,Moreland,-37.762,144.9547
Brunswick,3 Ballarat St,1,625000,PI,t,Jellis,18/06/2016,5.2,Northern Metropolitan,11918,3056,1,1,1,82,1930,Moreland,-37.7661,144.9614
Brunswick,5 Black St,3,1700000,S,h,Collins,18/06/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,0,1945,Moreland,-37.7763,144.9597
Brunswick,77 Brickworks Dr,3,815000,S,t,Nelson,18/06/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,99,2022,Moreland,-37.769,144.953
Brunswick,11/68 De Carle St,2,435000,SP,u,Jellis,18/06/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,0,1973,Moreland,-37.7597,144.9655
Brunswick,68 Henkel St,2,890000,S,h,Jellis,18/06/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,259,2022,Moreland,-37.7653,144.9565
Brunswick,144 Union St,3,1815000,S,h,Nelson,18/06/2016,5.2,Northern Metropolitan,11918,3056,3,1,3,612,2022,Moreland,-37.773,144.952
Brunswick,222 Barkly St,5,2500000,S,h,Jellis,19/11/2016,5.2,Northern Metropolitan,11918,3056,5,2,2,555,1890,Moreland,-37.7767,144.9645
Brunswick,105 Dawson St,2,860000,PI,h,Jellis,19/11/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,298,1910,Moreland,-37.7704,144.9504
Brunswick,10/66 De Carle St,2,491000,S,u,Jellis,19/11/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,1080,1960,Moreland,-37.7598,144.9655
Brunswick,64 Henkel St,3,990000,S,h,Nelson,19/11/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,194,2022,Moreland,-37.7653,144.9567
Brunswick,15/11 Aberdeen St,2,350000,S,u,hockingstuart,22/05/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,0,2022,Moreland,-37.7671,144.9702
Brunswick,35 Charles St,2,871000,S,h,Jellis,22/05/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,215,1880,Moreland,-37.7722,144.9637
Brunswick,5 Hanover St,3,985000,S,h,Jellis,22/05/2016,5.2,Northern Metropolitan,11918,3056,3,1,2,384,1940,Moreland,-37.7626,144.9535
Brunswick,64 Hanover St,3,1250000,S,h,Ray,22/05/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,483,1890,Moreland,-37.7602,144.9543
Brunswick,1/21 Jones St,2,542000,S,h,Raine,22/05/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,0,2022,Moreland,-37.7618,144.9662
Brunswick,8/2 Pottery Ct,3,641000,SP,t,RW,22/05/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,0,1900,Moreland,-37.7703,144.9533
Brunswick,131 Tinning St,5,1395000,S,h,Nelson,22/05/2016,5.2,Northern Metropolitan,11918,3056,4,2,2,391,2022,Moreland,-37.7587,144.9548
Brunswick,58 Cassels Rd,3,860000,S,h,Ray,22/08/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,184,1890,Moreland,-37.7563,144.96
Brunswick,2/825 Park St,1,440000,S,u,Nelson,22/08/2016,5.2,Northern Metropolitan,11918,3056,1,1,1,0,2022,Moreland,-37.7769,144.9523
Brunswick,26 Talbot St,2,860000,SP,h,Jellis,22/08/2016,5.2,Northern Metropolitan,11918,3056,2,1,0,153,2022,Moreland,-37.7657,144.9574
Brunswick,4 McPherson St,3,835000,PI,h,Jellis,23/04/2016,5.2,Northern Metropolitan,11918,3056,3,1,0,302,2022,Moreland,-37.758,144.9724
Brunswick,35 Percy St,2,705000,S,h,Chambers,23/04/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,161,1910,Moreland,-37.7646,144.9586
Brunswick,94 Wilson St,2,800000,S,h,Biggin,23/04/2016,5.2,Northern Metropolitan,11918,3056,2,1,0,137,2022,Moreland,-37.7745,144.9558
Brunswick,270 Albion St,3,880000,S,h,Nelson,24/09/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,264,1915,Moreland,-37.7603,144.9573
Brunswick,1 Davison St,3,1000000,S,h,Nelson,24/09/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,370,2022,Moreland,-37.7632,144.9572
Brunswick,2/18 De Carle St,2,754000,S,t,Nelson,24/09/2016,5.2,Northern Metropolitan,11918,3056,2,2,1,177,2000,Moreland,-37.7625,144.9653
Brunswick,17 Goodman St,2,916000,S,h,Nelson,24/09/2016,5.2,Northern Metropolitan,11918,3056,2,1,0,1328,1890,Moreland,-37.773,144.9568
Brunswick,5/6 Pottery Ct,2,590000,S,u,Woodards,24/09/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,0,2004,Moreland,-37.7703,144.9533
Brunswick,2/6 Sydney Rd,2,575000,S,u,Nelson,24/09/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,0,1950,Moreland,-37.7775,144.9607
Brunswick,41 Eveline St,2,1020000,S,h,Jellis,25/02/2017,5.2,Northern Metropolitan,11918,3056,2,1,1,279,2022,Moreland,-37.77,144.9633
Brunswick,28 Frederick St,3,1510000,S,h,Nelson,25/02/2017,5.2,Northern Metropolitan,11918,3056,3,1,0,325,1920,Moreland,-37.7621,144.9595
Brunswick,3/30 Heller St,2,801000,S,t,Jellis,25/02/2017,5.2,Northern Metropolitan,11918,3056,2,2,1,156,2007,Moreland,-37.7744,144.9498
Brunswick,32 Lobb St,3,820000,SP,t,Jellis,25/02/2017,5.2,Northern Metropolitan,11918,3056,3,2,2,4668,2011,Moreland,-37.7687,144.9649
Brunswick,10/285 Brunswick Rd,1,370000,S,u,Jellis,26/07/2016,5.2,Northern Metropolitan,11918,3056,1,1,1,540,1970,Moreland,-37.7766,144.9574
Brunswick,4 Frederick St,3,1170000,S,h,Nelson,26/07/2016,5.2,Northern Metropolitan,11918,3056,3,1,0,285,1890,Moreland,-37.7634,144.9593
Brunswick,4 Bell St,4,1790000,S,h,Ray,27/06/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,416,1920,Moreland,-37.7737,144.965
Brunswick,2/123 Brunswick Rd,3,640000,PI,t,Walshe,27/06/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,110,2000,Moreland,-37.7776,144.9691
Brunswick,4 Bryant St,4,820000,VB,h,Nelson,27/06/2016,5.2,Northern Metropolitan,11918,3056,3,1,0,416,2022,Moreland,-37.763,144.9598
Brunswick,36 Charles St,4,1875000,S,h,Jellis,27/06/2016,5.2,Northern Metropolitan,11918,3056,4,2,2,657,1958,Moreland,-37.7725,144.964
Brunswick,7 Garnet St,3,1053000,S,h,Ray,27/06/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,343,1925,Moreland,-37.7589,144.9529
Brunswick,11 William St,3,705000,PI,t,Nelson,27/06/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,55,2012,Moreland,-37.7611,144.9622
Brunswick,10/150 Brunswick Rd,1,240000,PI,u,Hodges,27/11/2016,5.2,Northern Metropolitan,11918,3056,1,1,1,0,2022,Moreland,-37.7776,144.9633
Brunswick,329 Brunswick Rd,4,1175000,PI,h,Jellis,27/11/2016,5.2,Northern Metropolitan,11918,3056,4,1,2,319,2022,Moreland,-37.7763,144.9549
Brunswick,7 Hall St,4,1217000,S,h,Walshe,27/11/2016,5.2,Northern Metropolitan,11918,3056,4,1,0,363,1920,Moreland,-37.7621,144.9506
Brunswick,7 Louisa St,3,1020000,SP,h,Jellis,27/11/2016,5.2,Northern Metropolitan,11918,3056,3,1,3,308,1943,Moreland,-37.7649,144.9641
Brunswick,302/34 Union St,2,1180000,PI,u,Jellis,27/11/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,0,2010,Moreland,-37.7738,144.9585
Brunswick,26 Warburton St,3,1340000,S,h,Nelson,27/11/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,316,1910,Moreland,-37.7741,144.9703
Brunswick,11 Denman St,4,1410000,PI,h,Jellis,28/05/2016,5.2,Northern Metropolitan,11918,3056,4,2,1,460,1916,Moreland,-37.7554,144.9544
Brunswick,19 Horne St,3,1550000,S,h,Nelson,28/05/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,346,1900,Moreland,-37.7738,144.9695
Brunswick,30 Lobb St,3,740000,PI,h,Nelson,28/05/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,4676,2010,Moreland,-37.7687,144.9649
Brunswick,60 Rose St,3,947000,S,h,Woodards,28/05/2016,5.2,Northern Metropolitan,11918,3056,3,1,2,996,2022,Moreland,-37.7564,144.9527
Brunswick,2/22 Saxon St,2,592500,S,u,Nelson,28/05/2016,5.2,Northern Metropolitan,11918,3056,2,1,2,0,2002,Moreland,-37.7706,144.9608
Brunswick,38 Stewart St,3,1317000,S,h,Nelson,28/05/2016,5.2,Northern Metropolitan,11918,3056,3,1,1,480,2022,Moreland,-37.7639,144.966
Brunswick,11/6 Sydney Rd,1,370000,S,u,Nelson,28/05/2016,5.2,Northern Metropolitan,11918,3056,1,1,1,0,1965,Moreland,-37.7775,144.9607
Brunswick,46 Tinning St,2,765000,S,h,Nelson,28/05/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,199,1880,Moreland,-37.759,144.9597
Brunswick,10 Cliff St,1,772000,SP,h,Collins,28/08/2016,5.2,Northern Metropolitan,11918,3056,1,1,1,147,1890,Moreland,-37.7643,144.9584
Brunswick,69 Glenlyon Rd,3,1210000,S,h,Nelson,28/08/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,280,1890,Moreland,-37.7719,144.9661
Brunswick,25 Gray St,4,1755000,S,h,Jellis,28/08/2016,5.2,Northern Metropolitan,11918,3056,4,2,1,354,1910,Moreland,-37.7745,144.9523
Brunswick,30 Mountfield St,2,1073000,S,h,Jellis,28/08/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,182,2022,Moreland,-37.7629,144.968
Brunswick,109 Stewart St,3,1080000,S,h,Nelson,28/08/2016,5.2,Northern Metropolitan,11918,3056,3,2,1,316,2022,Moreland,-37.7643,144.9713
Brunswick,411 Barkly St,2,945000,S,h,Jellis,30/07/2016,5.2,Northern Metropolitan,11918,3056,2,1,2,246,1910,Moreland,-37.775,144.9536
Brunswick,52 Talbot St,2,755000,S,h,Nelson,30/07/2016,5.2,Northern Metropolitan,11918,3056,2,1,1,159,1930,Moreland,-37.7656,144.9562
Brunswick West,8/7 Passfield St,2,521500,S,u,Peter,3/9/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1960,Moreland,-37.768,144.9408
Brunswick West,9/610 Moreland Rd,2,320000,PI,u,Nelson,3/12/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1980,Moreland,-37.7514,144.9288
Brunswick West,25 Wales St,3,1190000,S,h,Nelson,3/12/2016,5.9,Northern Metropolitan,7082,3055,3,1,1,0,1920,Moreland,-37.7564,144.9422
Brunswick West,89 Pearson St,3,942000,S,h,McDonald,4/3/2017,5.9,Northern Metropolitan,7082,3055,3,1,0,358,2022,Moreland,-37.7642,144.9493
Brunswick West,2/13 Walker St,2,471000,S,u,Jellis,4/3/2017,5.9,Northern Metropolitan,7082,3055,2,1,1,564,1970,Moreland,-37.7665,144.9425
Brunswick West,4/1 Allard St,2,473000,S,u,Harrington,4/6/2016,5.9,Northern Metropolitan,7082,3055,2,1,2,568,2022,Moreland,-37.7682,144.9422
Brunswick West,5 Halpin St,3,1200000,S,h,Nelson,4/6/2016,5.9,Northern Metropolitan,7082,3055,3,1,1,600,2022,Moreland,-37.769,144.9478
Brunswick West,42 Whitby St,4,930000,S,h,Nelson,4/6/2016,5.9,Northern Metropolitan,7082,3055,4,2,2,299,2022,Moreland,-37.764,144.9454
Brunswick West,1/455 Albion St,1,265000,PI,u,Walshe,7/5/2016,5.9,Northern Metropolitan,7082,3055,1,1,1,0,2000,Moreland,-37.7586,144.9452
Brunswick West,64 Pearson St,3,955000,S,h,hockingstuart,7/5/2016,5.9,Northern Metropolitan,7082,3055,3,1,0,220,1930,Moreland,-37.7659,144.9494
Brunswick West,497 Albion St,5,1350000,SP,h,Woodards,7/11/2016,5.9,Northern Metropolitan,7082,3055,5,2,2,510,1997,Moreland,-37.7581,144.9414
Brunswick West,11/7 Egginton St,2,380000,VB,t,Nelson,7/11/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1970,Moreland,-37.7607,144.9393
Brunswick West,12/881 Park St,1,300000,SP,u,Grantham,7/11/2016,5.9,Northern Metropolitan,7082,3055,1,1,0,0,1960,Moreland,-37.7763,144.947
Brunswick West,10 Yarrabin St,3,810000,S,h,Brad,7/11/2016,5.9,Northern Metropolitan,7082,3055,3,1,2,349,1950,Moreland,-37.7589,144.9368
Brunswick West,4/22 Murray St,2,380000,PI,u,Brad,10/9/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1970,Moreland,-37.7594,144.9427
Brunswick West,81 Melville Rd,3,793000,S,h,Ray,10/12/2016,5.9,Northern Metropolitan,7082,3055,3,1,0,275,1935,Moreland,-37.763,144.9439
Brunswick West,6/524 Moreland Rd,2,400000,SP,u,Nelson,10/12/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,73,1960,Moreland,-37.7528,144.9368
Brunswick West,107/480 Albion St,2,400500,SP,u,Nelson,11/2/2017,5.9,Northern Metropolitan,7082,3055,2,1,1,0,2013,Moreland,-37.7582,144.94
Brunswick West,1/572 Moreland Rd,3,797500,S,t,Nelson,11/2/2017,5.9,Northern Metropolitan,7082,3055,3,2,2,262,2010,Moreland,-37.7519,144.9324
Brunswick West,18/180 Union St,2,435000,S,u,Nelson,12/6/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,2002,Moreland,-37.7727,144.9497
Brunswick West,468 Moreland Rd,3,920000,S,h,Jellis,12/11/2016,5.9,Northern Metropolitan,7082,3055,3,1,2,501,2022,Moreland,-37.753,144.9421
Brunswick West,915 Park St,3,1172000,S,h,Stockdale,12/11/2016,5.9,Northern Metropolitan,7082,3055,3,1,2,512,2022,Moreland,-37.7758,144.9435
Brunswick West,121 Pearson St,3,1300000,PI,h,Jellis,12/11/2016,5.9,Northern Metropolitan,7082,3055,3,1,2,364,1900,Moreland,-37.7618,144.9497
Brunswick West,81 Whitby St,3,1330000,S,h,Nelson,12/11/2016,5.9,Northern Metropolitan,7082,3055,3,1,2,353,1930,Moreland,-37.764,144.9428
Brunswick West,24 Burnell St,3,1245000,S,h,Barry,14/05/2016,5.9,Northern Metropolitan,7082,3055,3,1,1,412,1934,Moreland,-37.7618,144.9455
Brunswick West,102 Melville Rd,2,900000,SP,h,hockingstuart,14/05/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,410,2022,Moreland,-37.7613,144.9446
Brunswick West,2 Henderson St,7,1205000,S,h,Raine,15/10/2016,5.9,Northern Metropolitan,7082,3055,7,3,1,447,1982,Moreland,-37.7634,144.9403
Brunswick West,4/42 Passfield St,2,380000,PI,u,Jellis,15/10/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1970,Moreland,-37.7676,144.9394
Brunswick West,171 Union St,3,1095000,S,h,Nelson,15/10/2016,5.9,Northern Metropolitan,7082,3055,3,1,1,411,1935,Moreland,-37.7728,144.9478
Brunswick West,2/243 Union St,2,680000,VB,t,Nelson,15/10/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1970,Moreland,-37.772,144.9406
Brunswick West,201 Hope St,2,711000,S,h,Nelson,16/04/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,177,1910,Moreland,-37.7619,144.9412
Brunswick West,7 Zeal St,2,910000,S,h,Raine,16/04/2016,5.9,Northern Metropolitan,7082,3055,2,1,4,576,2022,Moreland,-37.7578,144.9439
Brunswick West,194 Dawson St,3,1186000,S,h,Nelson,16/07/2016,5.9,Northern Metropolitan,7082,3055,3,1,3,608,2022,Moreland,-37.7694,144.9448
Brunswick West,5/8 Murray St,2,500000,S,u,Brad,16/07/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1970,Moreland,-37.7595,144.9436
Brunswick West,33 Whitby St,2,1005000,S,h,Nelson,17/09/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,284,1926,Moreland,-37.7646,144.9476
Brunswick West,7/7 Allard St,2,385000,SP,u,Jellis,18/03/2017,5.9,Northern Metropolitan,7082,3055,2,1,1,0,1970,Moreland,-37.7688,144.9421
Brunswick West,5/21 Cumming St,2,656000,S,u,Collins,18/03/2017,5.9,Northern Metropolitan,7082,3055,2,1,1,0,2022,Moreland,-37.7609,144.9425
Brunswick West,3/546 Moreland Rd,2,370000,S,u,Ray,18/03/2017,5.9,Northern Metropolitan,7082,3055,2,1,1,2120,1960,Moreland,-37.7524,144.9347
Brunswick West,2/8 Walker St,1,320000,S,u,Jellis,18/06/2016,5.9,Northern Metropolitan,7082,3055,1,1,1,0,1970,Moreland,-37.7661,144.9422
Brunswick West,29 Grantham St,4,988000,S,h,Nelson,19/11/2016,5.9,Northern Metropolitan,7082,3055,4,1,1,384,2022,Moreland,-37.7733,144.9491
Brunswick West,3/447 Brunswick Rd,2,400000,S,u,Nelson,22/05/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,0,2022,Moreland,-37.7752,144.9463
Brunswick West,9/39 Heller St,1,330000,S,u,hockingstuart/Advantage,22/05/2016,5.9,Northern Metropolitan,7082,3055,1,1,1,0,1970,Moreland,-37.7748,144.9483
Brunswick West,542 Albion St,5,1200000,PI,h,Jellis,22/08/2016,5.9,Northern Metropolitan,7082,3055,5,2,3,553,1920,Moreland,-37.7576,144.9348
Brunswick West,6/86 Heller St,2,537000,SP,u,Jellis,22/08/2016,5.9,Northern Metropolitan,7082,3055,2,1,1,501,1960,Moreland,-37.7741,144.9449
Brunswick West,7 Morrow St,3,910000,S,h,Brad,22/08/2016,5.9,Northern Metropolitan,7082,3055,3,1,2,717,1950,Moreland,-37.7525,144.9321
Brunswick West,8/48 Passfield St,1,285000,PI,u,Walshe,22/08/2016,5.9,Northern Metropolitan,7082,3055,1,1,1,0,1970,Moreland,-37.7675,144.939
Brunswick West,9 Peacock St,4,921500,S,h,Ray,22/08/2016,5.9,Northern Metropolitan,7082,3055,3,1,1,575,1930,Moreland,-37.7575,144.9402
Brunswick West,1 Culloden St,3,995000,S,h,Brad,23/04/2016,5.9,Northern Metropolitan,7082,3055,3,1,2,505,2022,Moreland,-37.757,144.9446
Brunswick West,117 Pearson St,3,901000,S,h,Rendina,23/04/2016,5.9,Northern Metropolitan,7082,3055,3,1,4,357,2022,Moreland,-37.762,144.9497
Brunswick West,1 Jordan St,2,1315000,S,h,Nelson,24/09/2016,5.9,Northern Metropolitan,7082,3055,2,1,2,554,1930,Moreland,-37.7715,144.9426
